finalWorth,personName,age,country,industries,status,gender,birthDate,gdp_country,life_expectancy_country,total_tax_rate_country,economic_class,education,continent,industry_sector,year,decade,e_class
5.6,Seo Jung-jin,65.0,South Korea,Healthcare,D,Male,1957-10-23 00:00:00,2029.0,82.6,33.2,1,3.0,Asia,Service,1957.0,1950.0,Developed
5.6,Seo Jung-jin,65.0,South Korea,Healthcare,D,Male,1957-10-23 00:00:00,2029.0,82.6,33.2,2,3.0,Asia,Service,1957.0,1950.0,Emerging
5.1,Kwon Hyuk-bin,49.0,South Korea,Media & Entertainment,D,Male,1974-01-01 00:00:00,2029.0,82.6,33.2,1,3.0,Asia,Consumer Discretionary & Staples,1974.0,1970.0,Developed
5.1,Kwon Hyuk-bin,49.0,South Korea,Media & Entertainment,D,Male,1974-01-01 00:00:00,2029.0,82.6,33.2,2,3.0,Asia,Consumer Discretionary & Staples,1974.0,1970.0,Emerging
5.0,Kim Beom-su,57.0,South Korea,Technology,D,Male,1966-03-27 00:00:00,2029.0,82.6,33.2,1,3.0,Asia,Technology,1966.0,1960.0,Developed
5.0,Kim Beom-su,57.0,South Korea,Technology,D,Male,1966-03-27 00:00:00,2029.0,82.6,33.2,2,3.0,Asia,Technology,1966.0,1960.0,Emerging
4.7,Hong Ra-hee,77.0,South Korea,Technology,D,Female,1945-07-15 00:00:00,2029.0,82.6,33.2,1,3.0,Asia,Technology,1945.0,1940.0,Developed
4.7,Hong Ra-hee,77.0,South Korea,Technology,D,Female,1945-07-15 00:00:00,2029.0,82.6,33.2,2,3.0,Asia,Technology,1945.0,1940.0,Emerging
3.9,Mong-Koo Chung,85.0,South Korea,Automotive,D,Male,1938-03-19 00:00:00,2029.0,82.6,33.2,1,3.0,Asia,Consumer Discretionary & Staples,1938.0,1930.0,Developed
3.9,Mong-Koo Chung,85.0,South Korea,Automotive,D,Male,1938-03-19 00:00:00,2029.0,82.6,33.2,2,3.0,Asia,Consumer Discretionary & Staples,1938.0,1930.0,Emerging
3.4,Cho Jung-ho,64.0,South Korea,Finance & Investments,U,Male,1958-10-05 00:00:00,2029.0,82.6,33.2,1,4.0,Asia,Financials,1958.0,1950.0,Developed
3.4,Cho Jung-ho,64.0,South Korea,Finance & Investments,U,Male,1958-10-05 00:00:00,2029.0,82.6,33.2,2,4.0,Asia,Financials,1958.0,1950.0,Emerging
3.2,Lee Boo-jin,52.0,South Korea,Technology,D,Female,1970-10-06 00:00:00,2029.0,82.6,33.2,1,3.0,Asia,Technology,1970.0,1970.0,Developed
3.2,Lee Boo-jin,52.0,South Korea,Technology,D,Female,1970-10-06 00:00:00,2029.0,82.6,33.2,2,3.0,Asia,Technology,1970.0,1970.0,Emerging
3.1,Yoo Jung-hyun,53.0,South Korea,Media & Entertainment,U,Female,1969-04-16 00:00:00,2029.0,82.6,33.2,1,,Asia,Consumer Discretionary & Staples,1969.0,1960.0,Developed
3.1,Yoo Jung-hyun,53.0,South Korea,Media & Entertainment,U,Female,1969-04-16 00:00:00,2029.0,82.6,33.2,2,,Asia,Consumer Discretionary & Staples,1969.0,1960.0,Emerging
2.9,Lee Seo-hyun,49.0,South Korea,Technology,D,Female,1973-09-20 00:00:00,2029.0,82.6,33.2,1,3.0,Asia,Technology,1973.0,1970.0,Developed
2.9,Lee Seo-hyun,49.0,South Korea,Technology,D,Female,1973-09-20 00:00:00,2029.0,82.6,33.2,2,3.0,Asia,Technology,1973.0,1970.0,Emerging
2.8,Euisun Chung,52.0,South Korea,Automotive,D,Male,1970-10-18 00:00:00,2029.0,82.6,33.2,1,3.0,Asia,Consumer Discretionary & Staples,1970.0,1970.0,Developed
2.8,Euisun Chung,52.0,South Korea,Automotive,D,Male,1970-10-18 00:00:00,2029.0,82.6,33.2,2,3.0,Asia,Consumer Discretionary & Staples,1970.0,1970.0,Emerging
2.3,Bom Kim,44.0,South Korea,Technology,D,Male,1978-10-01 00:00:00,2029.0,82.6,33.2,1,3.0,Asia,Technology,1978.0,1970.0,Developed
2.3,Bom Kim,44.0,South Korea,Technology,D,Male,1978-10-01 00:00:00,2029.0,82.6,33.2,2,3.0,Asia,Technology,1978.0,1970.0,Emerging
1.8,Koo Kwang-mo,45.0,South Korea,Diversified,U,Male,1978-01-23 00:00:00,2029.0,82.6,33.2,1,3.0,Asia,Diversified,1978.0,1970.0,Developed
1.8,Koo Kwang-mo,45.0,South Korea,Diversified,U,Male,1978-01-23 00:00:00,2029.0,82.6,33.2,2,3.0,Asia,Diversified,1978.0,1970.0,Emerging
1.8,Suh Kyung-bae,60.0,South Korea,Fashion & Retail,D,Male,1963-01-14 00:00:00,2029.0,82.6,33.2,1,4.0,Asia,Consumer Discretionary & Staples,1963.0,1960.0,Developed
1.8,Suh Kyung-bae,60.0,South Korea,Fashion & Retail,D,Male,1963-01-14 00:00:00,2029.0,82.6,33.2,2,4.0,Asia,Consumer Discretionary & Staples,1963.0,1960.0,Emerging
1.7,Bang Si-hyuk,50.0,South Korea,Media & Entertainment,D,Male,1972-08-09 00:00:00,2029.0,82.6,33.2,1,,Asia,Consumer Discretionary & Staples,1972.0,1970.0,Developed
1.7,Bang Si-hyuk,50.0,South Korea,Media & Entertainment,D,Male,1972-08-09 00:00:00,2029.0,82.6,33.2,2,,Asia,Consumer Discretionary & Staples,1972.0,1970.0,Emerging
1.7,Kim Chang-soo,62.0,South Korea,Fashion & Retail,D,Male,1961-04-01 00:00:00,2029.0,82.6,33.2,1,,Asia,Consumer Discretionary & Staples,1961.0,1960.0,Developed
1.7,Kim Chang-soo,62.0,South Korea,Fashion & Retail,D,Male,1961-04-01 00:00:00,2029.0,82.6,33.2,2,,Asia,Consumer Discretionary & Staples,1961.0,1960.0,Emerging
1.6,Chey Tae-won,62.0,South Korea,Technology,D,Male,1960-12-03 00:00:00,2029.0,82.6,33.2,1,3.0,Asia,Technology,1960.0,1960.0,Developed
1.6,Chey Tae-won,62.0,South Korea,Technology,D,Male,1960-12-03 00:00:00,2029.0,82.6,33.2,2,3.0,Asia,Technology,1960.0,1960.0,Emerging
1.5,Kim Jun-ki,78.0,South Korea,Diversified,U,Male,1944-12-04 00:00:00,2029.0,82.6,33.2,1,3.0,Asia,Diversified,1944.0,1940.0,Developed
1.5,Kim Jun-ki,78.0,South Korea,Diversified,U,Male,1944-12-04 00:00:00,2029.0,82.6,33.2,2,3.0,Asia,Diversified,1944.0,1940.0,Emerging
1.4,Kim Taek-jin,56.0,South Korea,Media & Entertainment,D,Male,1967-03-14 00:00:00,2029.0,82.6,33.2,1,3.0,Asia,Consumer Discretionary & Staples,1967.0,1960.0,Developed
1.4,Kim Taek-jin,56.0,South Korea,Media & Entertainment,D,Male,1967-03-14 00:00:00,2029.0,82.6,33.2,2,3.0,Asia,Consumer Discretionary & Staples,1967.0,1960.0,Emerging
1.4,Lee Ho-jin,60.0,South Korea,Diversified,U,Male,1962-12-08 00:00:00,2029.0,82.6,33.2,1,4.0,Asia,Diversified,1962.0,1960.0,Developed
1.4,Lee Ho-jin,60.0,South Korea,Diversified,U,Male,1962-12-08 00:00:00,2029.0,82.6,33.2,2,4.0,Asia,Diversified,1962.0,1960.0,Emerging
1.3,Lee Hae-jin,55.0,South Korea,Technology,D,Male,1967-06-22 00:00:00,2029.0,82.6,33.2,1,4.0,Asia,Technology,1967.0,1960.0,Developed
1.3,Lee Hae-jin,55.0,South Korea,Technology,D,Male,1967-06-22 00:00:00,2029.0,82.6,33.2,2,4.0,Asia,Technology,1967.0,1960.0,Emerging
1.2,Chung Yong-jin,54.0,South Korea,Fashion & Retail,D,Male,1968-09-19 00:00:00,2029.0,82.6,33.2,1,3.0,Asia,Consumer Discretionary & Staples,1968.0,1960.0,Developed
1.2,Chung Yong-jin,54.0,South Korea,Fashion & Retail,D,Male,1968-09-19 00:00:00,2029.0,82.6,33.2,2,3.0,Asia,Consumer Discretionary & Staples,1968.0,1960.0,Emerging
1.2,Lee Su-jin,45.0,South Korea,Technology,N,Male,1978-02-01 00:00:00,2029.0,82.6,33.2,1,,Asia,Technology,1978.0,1970.0,Developed
1.2,Lee Su-jin,45.0,South Korea,Technology,N,Male,1978-02-01 00:00:00,2029.0,82.6,33.2,2,,Asia,Technology,1978.0,1970.0,Emerging
1.1,Koo Bon-sik,64.0,South Korea,Technology,E,Male,1958-06-28 00:00:00,2029.0,82.6,33.2,1,4.0,Asia,Technology,1958.0,1950.0,Developed
1.1,Koo Bon-sik,64.0,South Korea,Technology,E,Male,1958-06-28 00:00:00,2029.0,82.6,33.2,2,4.0,Asia,Technology,1958.0,1950.0,Emerging
1.1,Lee Joong-keun,82.0,South Korea,Construction & Engineering,D,Male,1941-01-11 00:00:00,2029.0,82.6,33.2,1,5.0,Asia,Energy & Industrials & Materials,1941.0,1940.0,Developed
1.1,Lee Joong-keun,82.0,South Korea,Construction & Engineering,D,Male,1941-01-11 00:00:00,2029.0,82.6,33.2,2,5.0,Asia,Energy & Industrials & Materials,1941.0,1940.0,Emerging
1.0,Hong Seok-joh,70.0,South Korea,Fashion & Retail,D,Male,1953-01-08 00:00:00,2029.0,82.6,33.2,1,4.0,Asia,Consumer Discretionary & Staples,1953.0,1950.0,Developed
1.0,Hong Seok-joh,70.0,South Korea,Fashion & Retail,D,Male,1953-01-08 00:00:00,2029.0,82.6,33.2,2,4.0,Asia,Consumer Discretionary & Staples,1953.0,1950.0,Emerging
1.0,Kim Jung-woong,48.0,South Korea,Fashion & Retail,D,Male,1975-01-01 00:00:00,2029.0,82.6,33.2,1,3.0,Asia,Consumer Discretionary & Staples,1975.0,1970.0,Developed
1.0,Kim Jung-woong,48.0,South Korea,Fashion & Retail,D,Male,1975-01-01 00:00:00,2029.0,82.6,33.2,2,3.0,Asia,Consumer Discretionary & Staples,1975.0,1970.0,Emerging
1.0,Koo Bon-neung,74.0,South Korea,Manufacturing,D,Male,1949-03-26 00:00:00,2029.0,82.6,33.2,1,3.0,Asia,Energy & Industrials & Materials,1949.0,1940.0,Developed
1.0,Koo Bon-neung,74.0,South Korea,Manufacturing,D,Male,1949-03-26 00:00:00,2029.0,82.6,33.2,2,3.0,Asia,Energy & Industrials & Materials,1949.0,1940.0,Emerging
8.6,Graeme Hart,67.0,New Zealand,Finance & Investments,D,Male,1955-06-06 00:00:00,206.929,81.9,34.6,1,,Oceania,Financials,1955.0,1950.0,Developed
1.5,Peter Jackson,61.0,New Zealand,Media & Entertainment,E,Male,1961-10-31 00:00:00,206.929,81.9,34.6,1,,Oceania,Consumer Discretionary & Staples,1961.0,1960.0,Developed
8.6,Manuel Villar,73.0,Philippines,Real Estate,U,Male,1949-12-13 00:00:00,376.796,71.1,43.1,2,,Asia,Financials,1949.0,1940.0,Emerging
7.3,Enrique Razon Jr.,63.0,Philippines,Logistics,U,Male,1960-03-03 00:00:00,376.796,71.1,43.1,2,,Asia,Service,1960.0,1960.0,Emerging
3.4,Ramon Ang,69.0,Philippines,Food & Beverage,U,Male,1954-01-14 00:00:00,376.796,71.1,43.1,2,3.0,Asia,Consumer Discretionary & Staples,1954.0,1950.0,Emerging
2.5,"Henry Sy, Jr.",69.0,Philippines,Diversified,D,Male,1954-01-01 00:00:00,376.796,71.1,43.1,2,3.0,Asia,Diversified,1954.0,1950.0,Emerging
2.5,Andrew Tan,71.0,Philippines,Diversified,D,Male,1952-02-01 00:00:00,376.796,71.1,43.1,2,3.0,Asia,Diversified,1952.0,1950.0,Emerging
2.4,Hans Sy,67.0,Philippines,Diversified,D,Male,1955-09-29 00:00:00,376.796,71.1,43.1,2,3.0,Asia,Diversified,1955.0,1950.0,Emerging
2.4,Herbert Sy,66.0,Philippines,Diversified,D,Male,1956-10-01 00:00:00,376.796,71.1,43.1,2,3.0,Asia,Diversified,1956.0,1950.0,Emerging
2.4,Lucio Tan,88.0,Philippines,Diversified,U,Male,1934-07-17 00:00:00,376.796,71.1,43.1,2,3.0,Asia,Diversified,1934.0,1930.0,Emerging
2.2,Harley Sy,63.0,Philippines,Diversified,D,Male,1959-06-01 00:00:00,376.796,71.1,43.1,2,3.0,Asia,Diversified,1959.0,1950.0,Emerging
2.2,Teresita Sy-Coson,72.0,Philippines,Diversified,D,Female,1950-10-01 00:00:00,376.796,71.1,43.1,2,3.0,Asia,Diversified,1950.0,1950.0,Emerging
1.9,Elizabeth Sy,70.0,Philippines,Diversified,D,Female,1952-06-01 00:00:00,376.796,71.1,43.1,2,3.0,Asia,Diversified,1952.0,1950.0,Emerging
1.4,Lance Gokongwei,55.0,Philippines,Diversified,D,Male,1967-12-01 00:00:00,376.796,71.1,43.1,2,3.0,Asia,Diversified,1967.0,1960.0,Emerging
1.2,Tony Tan Caktiong,70.0,Philippines,Food & Beverage,D,Male,1953-01-05 00:00:00,376.796,71.1,43.1,2,,Asia,Consumer Discretionary & Staples,1953.0,1950.0,Emerging
1.0,Inigo Zobel,66.0,Philippines,Diversified,R,Male,1956-11-01 00:00:00,376.796,71.1,43.1,2,,Asia,Diversified,1956.0,1950.0,Emerging
7.8,Lin Shu-hong,94.0,Taiwan,Manufacturing,U,Male,1928-08-01 00:00:00,760.46,81.0,,2,3.0,Asia,Energy & Industrials & Materials,1928.0,1920.0,Emerging
7.8,Zhang Congyuan,75.0,Taiwan,Fashion & Retail,D,Male,1948-01-01 00:00:00,760.46,81.0,,2,,Asia,Consumer Discretionary & Staples,1948.0,1940.0,Emerging
7.2,Terry Gou,72.0,Taiwan,Technology,U,Male,1950-10-18 00:00:00,760.46,81.0,,2,3.0,Asia,Technology,1950.0,1950.0,Emerging
5.5,Pierre Chen,66.0,Taiwan,Technology,U,Male,1956-09-28 00:00:00,760.46,81.0,,2,3.0,Asia,Technology,1956.0,1950.0,Emerging
5.2,Barry Lam,73.0,Taiwan,Technology,D,Male,1949-04-24 00:00:00,760.46,81.0,,2,3.0,Asia,Technology,1949.0,1940.0,Emerging
4.7,Jason Chang,78.0,Taiwan,Technology,U,Male,1944-05-01 00:00:00,760.46,81.0,,2,3.0,Asia,Technology,1944.0,1940.0,Emerging
4.6,"Andre Koo, Sr.",55.0,Taiwan,Finance & Investments,D,Male,1967-05-25 00:00:00,760.46,81.0,,2,4.0,Asia,Financials,1967.0,1960.0,Emerging
4.5,Samuel Yin,72.0,Taiwan,Diversified,D,Male,1950-08-16 00:00:00,760.46,81.0,,2,3.0,Asia,Diversified,1950.0,1950.0,Emerging
4.3,Daniel Tsai,66.0,Taiwan,Finance & Investments,D,Male,1956-04-25 00:00:00,760.46,81.0,,2,4.0,Asia,Financials,1956.0,1950.0,Emerging
4.3,Richard Tsai,65.0,Taiwan,Finance & Investments,D,Male,1957-06-02 00:00:00,760.46,81.0,,2,4.0,Asia,Financials,1957.0,1950.0,Emerging
3.9,Tsai Hong-tu,70.0,Taiwan,Finance & Investments,D,Male,1952-08-01 00:00:00,760.46,81.0,,2,5.0,Asia,Financials,1952.0,1950.0,Emerging
3.8,Tsai Cheng-ta,73.0,Taiwan,Finance & Investments,D,Male,1950-04-01 00:00:00,760.46,81.0,,2,3.0,Asia,Financials,1950.0,1950.0,Emerging
3.0,Lin Ming-hsiung,73.0,Taiwan,Fashion & Retail,D,Male,1950-01-01 00:00:00,760.46,81.0,,2,,Asia,Consumer Discretionary & Staples,1950.0,1950.0,Emerging
2.8,Tseng Cheng,61.0,Taiwan,Manufacturing,U,Male,1961-12-01 00:00:00,760.46,81.0,,2,,Asia,Energy & Industrials & Materials,1961.0,1960.0,Emerging
2.5,Lin Chen-hai,76.0,Taiwan,Real Estate,D,Male,1947-03-01 00:00:00,760.46,81.0,,2,,Asia,Financials,1947.0,1940.0,Emerging
2.4,Tsai Ming-kai,72.0,Taiwan,Technology,D,Male,1950-04-06 00:00:00,760.46,81.0,,2,3.0,Asia,Technology,1950.0,1950.0,Emerging
2.3,Morris Chang,91.0,Taiwan,Technology,D,Male,1931-07-10 00:00:00,760.46,81.0,,2,3.0,Asia,Technology,1931.0,1930.0,Emerging
2.3,Chao Teng-hsiung,78.0,Taiwan,Real Estate,D,Male,1944-10-04 00:00:00,760.46,81.0,,2,,Asia,Financials,1944.0,1940.0,Emerging
2.3,T.Y. Tsai,70.0,Taiwan,Finance & Investments,D,Male,1953-01-01 00:00:00,760.46,81.0,,2,4.0,Asia,Financials,1953.0,1950.0,Emerging
2.1,Bruce Cheng,86.0,Taiwan,Technology,E,Male,1936-11-03 00:00:00,760.46,81.0,,2,3.0,Asia,Technology,1936.0,1930.0,Emerging
2.1,Douglas Hsu,80.0,Taiwan,Diversified,D,Male,1942-08-24 00:00:00,760.46,81.0,,2,3.0,Asia,Diversified,1942.0,1940.0,Emerging
2.1,Lin Chang Su-O,82.0,Taiwan,Real Estate,D,Female,1940-08-01 04:00:00,760.46,81.0,,2,,Asia,Financials,1940.0,1940.0,Emerging
2.1,Wei Yin-Chun,66.0,Taiwan,Food & Beverage,U,Male,1957-03-08 00:00:00,760.46,81.0,,2,,Asia,Consumer Discretionary & Staples,1957.0,1950.0,Emerging
2.1,Wei Ying-Chiao,68.0,Taiwan,Food & Beverage,U,Male,1955-02-04 00:00:00,760.46,81.0,,2,,Asia,Consumer Discretionary & Staples,1955.0,1950.0,Emerging
1.9,Shi Wen-long,95.0,Taiwan,Manufacturing,D,Male,1928-02-01 00:00:00,760.46,81.0,,2,,Asia,Energy & Industrials & Materials,1928.0,1920.0,Emerging
1.8,Thomas Wu,72.0,Taiwan,Finance & Investments,D,Male,1950-04-11 00:00:00,760.46,81.0,,2,3.0,Asia,Financials,1950.0,1950.0,Emerging
1.7,Wang Chou-hsiong,82.0,Taiwan,Manufacturing,D,Male,1941-01-01 00:00:00,760.46,81.0,,2,4.0,Asia,Energy & Industrials & Materials,1941.0,1940.0,Emerging
1.6,Chen Yung-tai,87.0,Taiwan,Real Estate,D,Male,1936-01-20 00:00:00,760.46,81.0,,2,3.0,Asia,Financials,1936.0,1930.0,Emerging
1.6,Tseng Sing-ai,,Taiwan,Manufacturing,E,Female,,760.46,81.0,,2,,Asia,Energy & Industrials & Materials,,,Emerging
1.5,Chang Kuo-Hua,68.0,Taiwan,Logistics,D,Male,1955-01-01 00:00:00,760.46,81.0,,2,,Asia,Service,1955.0,1950.0,Emerging
1.5,Archie Hwang,70.0,Taiwan,Technology,D,Male,1952-08-20 00:00:00,760.46,81.0,,2,3.0,Asia,Technology,1952.0,1950.0,Emerging
1.5,Scott Lin,90.0,Taiwan,Technology,U,Male,1933-01-01 00:00:00,760.46,81.0,,2,3.0,Asia,Technology,1933.0,1930.0,Emerging
1.4,K.C. Liu,69.0,Taiwan,Technology,D,Male,1954-03-20 00:00:00,760.46,81.0,,2,3.0,Asia,Technology,1954.0,1950.0,Emerging
1.3,Richard Chang,76.0,Taiwan,Real Estate,D,Male,1947-01-01 00:00:00,760.46,81.0,,2,,Asia,Financials,1947.0,1940.0,Emerging
1.3,Chin Jong Hwa,64.0,Taiwan,Automotive,D,Male,1958-06-01 00:00:00,760.46,81.0,,2,3.0,Asia,Consumer Discretionary & Staples,1958.0,1950.0,Emerging
1.2,Shirley Kao,66.0,Taiwan,Food & Beverage,E,Female,1956-09-02 00:00:00,760.46,81.0,,2,,Asia,Consumer Discretionary & Staples,1956.0,1950.0,Emerging
1.2,Wang Shih-Chung,61.0,Taiwan,Manufacturing,N,Male,1962-01-01 00:00:00,760.46,81.0,,2,,Asia,Energy & Industrials & Materials,1962.0,1960.0,Emerging
1.2,Wu Chung-yi,67.0,Taiwan,Manufacturing,E,Male,1955-07-01 00:00:00,760.46,81.0,,2,3.0,Asia,Energy & Industrials & Materials,1955.0,1950.0,Emerging
1.2,Eugene Wu,77.0,Taiwan,Finance & Investments,D,Male,1945-05-03 00:00:00,760.46,81.0,,2,3.0,Asia,Financials,1945.0,1940.0,Emerging
1.1,Tony Chen,73.0,Taiwan,Technology,U,Male,1949-07-01 00:00:00,760.46,81.0,,2,3.0,Asia,Technology,1949.0,1940.0,Emerging
1.1,Tsao Ter-fung,76.0,Taiwan,Food & Beverage,N,Male,1947-01-01 00:00:00,760.46,81.0,,2,,Asia,Consumer Discretionary & Staples,1947.0,1940.0,Emerging
1.1,Wu Li-gann,82.0,Taiwan,Manufacturing,D,Male,1941-01-01 00:00:00,760.46,81.0,,2,3.0,Asia,Energy & Industrials & Materials,1941.0,1940.0,Emerging
1.0,Chang Kuo-Ming,,Taiwan,Logistics,D,Male,,760.46,81.0,,2,,Asia,Service,,,Emerging
7.7,Ivar Tollefsen,61.0,Norway,Real Estate,U,Male,1961-06-23 00:00:00,403.336,82.8,36.2,1,,Europe,Financials,1961.0,1960.0,Developed
5.1,Kjell Inge Rokke,64.0,Norway,Logistics,D,Male,1958-10-25 00:00:00,403.336,82.8,36.2,1,,Europe,Service,1958.0,1950.0,Developed
4.5,Odd Reitan & family,71.0,Norway,Fashion & Retail,D,Male,1951-09-11 00:00:00,403.336,82.8,36.2,1,,Europe,Consumer Discretionary & Staples,1951.0,1950.0,Developed
2.7,Gustav Magnar Witzoe,29.0,Norway,Food & Beverage,D,Male,1993-04-22 00:00:00,403.336,82.8,36.2,1,,Europe,Consumer Discretionary & Staples,1993.0,1990.0,Developed
2.1,Stein Erik Hagen,66.0,Norway,Fashion & Retail,D,Male,1956-07-22 00:00:00,403.336,82.8,36.2,1,,Europe,Consumer Discretionary & Staples,1956.0,1950.0,Developed
1.5,Alexandra Andresen,26.0,Norway,Diversified,U,Female,1996-07-23 00:00:00,403.336,82.8,36.2,1,,Europe,Diversified,1996.0,1990.0,Developed
1.5,Katharina Andresen,27.0,Norway,Diversified,U,Female,1995-05-21 00:00:00,403.336,82.8,36.2,1,,Europe,Diversified,1995.0,1990.0,Developed
1.0,Johan Johannson,56.0,Norway,Fashion & Retail,D,Male,1967-01-01 00:00:00,403.336,82.8,36.2,1,,Europe,Consumer Discretionary & Staples,1967.0,1960.0,Developed
1.0,Petter Stordalen & family,60.0,Norway,Service,D,Male,1962-11-29 00:00:00,403.336,82.8,36.2,1,,Europe,Service,1962.0,1960.0,Developed
7.4,Nassef Sawiris,62.0,Egypt,Construction & Engineering,D,Male,1961-01-19 00:00:00,303.175,71.8,44.4,2,3.0,Africa,Energy & Industrials & Materials,1961.0,1960.0,Emerging
7.4,Nassef Sawiris,62.0,Egypt,Construction & Engineering,D,Male,1961-01-19 00:00:00,303.175,71.8,44.4,3,3.0,Africa,Energy & Industrials & Materials,1961.0,1960.0,Developing
3.3,Naguib Sawiris,68.0,Egypt,Telecom,D,Male,1954-06-15 00:00:00,303.175,71.8,44.4,2,3.0,Africa,Technology,1954.0,1950.0,Emerging
3.3,Naguib Sawiris,68.0,Egypt,Telecom,D,Male,1954-06-15 00:00:00,303.175,71.8,44.4,3,3.0,Africa,Technology,1954.0,1950.0,Developing
1.5,Youssef Mansour,77.0,Egypt,Diversified,E,Male,1945-05-21 00:00:00,303.175,71.8,44.4,2,4.0,Africa,Diversified,1945.0,1940.0,Emerging
1.5,Youssef Mansour,77.0,Egypt,Diversified,E,Male,1945-05-21 00:00:00,303.175,71.8,44.4,3,4.0,Africa,Diversified,1945.0,1940.0,Developing
1.3,Yasseen Mansour,61.0,Egypt,Diversified,U,Male,1961-08-08 00:00:00,303.175,71.8,44.4,2,3.0,Africa,Diversified,1961.0,1960.0,Emerging
1.3,Yasseen Mansour,61.0,Egypt,Diversified,U,Male,1961-08-08 00:00:00,303.175,71.8,44.4,3,3.0,Africa,Diversified,1961.0,1960.0,Developing
7.3,Anders Holch Povlsen,50.0,Denmark,Fashion & Retail,D,Male,1972-11-04 00:00:00,348.078,81.0,23.8,1,,Europe,Consumer Discretionary & Staples,1972.0,1970.0,Developed
6.7,Kjeld Kirk Kristiansen,75.0,Denmark,Manufacturing,D,Male,1947-12-27 00:00:00,348.078,81.0,23.8,1,3.0,Europe,Energy & Industrials & Materials,1947.0,1940.0,Developed
6.7,Sofie Kirk Kristiansen,47.0,Denmark,Manufacturing,D,Female,1976-01-01 00:00:00,348.078,81.0,23.8,1,,Europe,Energy & Industrials & Materials,1976.0,1970.0,Developed
6.7,Thomas Kirk Kristiansen,44.0,Denmark,Manufacturing,D,Male,1979-01-01 00:00:00,348.078,81.0,23.8,1,,Europe,Energy & Industrials & Materials,1979.0,1970.0,Developed
6.7,Agnete Kirk Thinggaard,39.0,Denmark,Manufacturing,D,Female,1983-05-18 00:00:00,348.078,81.0,23.8,1,,Europe,Energy & Industrials & Materials,1983.0,1980.0,Developed
5.8,Niels Peter Louis-Hansen,75.0,Denmark,Healthcare,D,Male,1947-10-25 00:00:00,348.078,81.0,23.8,1,,Europe,Service,1947.0,1940.0,Developed
1.0,Benedicte Find,68.0,Denmark,Healthcare,D,Female,1954-09-21 00:00:00,348.078,81.0,23.8,1,,Europe,Service,1954.0,1950.0,Developed
6.4,Luis Carlos Sarmiento,90.0,Colombia,Finance & Investments,D,Male,1933-01-27 00:00:00,323.803,77.1,71.2,2,3.0,Americas,Financials,1933.0,1930.0,Emerging
6.2,Frits Goldschmeding,89.0,Netherlands,Service,U,Male,1933-08-02 00:00:00,909.07,81.8,41.2,1,5.0,Europe,Service,1933.0,1930.0,Developed
3.5,Wim van der Leegte & family,75.0,Netherlands,Manufacturing,U,Male,1947-08-23 00:00:00,909.07,81.8,41.2,1,,Europe,Energy & Industrials & Materials,1947.0,1940.0,Developed
2.6,Hans Melchers,84.0,Netherlands,Finance & Investments,D,Male,1938-04-28 00:00:00,909.07,81.8,41.2,1,,Europe,Financials,1938.0,1930.0,Developed
2.4,Arnout Schuijff,55.0,Netherlands,Technology,D,Male,1967-10-16 00:00:00,909.07,81.8,41.2,1,,Europe,Technology,1967.0,1960.0,Developed
1.8,John de Mol,68.0,Netherlands,Media & Entertainment,E,Male,1955-03-24 00:00:00,909.07,81.8,41.2,1,,Europe,Consumer Discretionary & Staples,1955.0,1950.0,Developed
1.8,Adriaan Mol,39.0,Netherlands,Technology,N,Male,1984-03-14 00:00:00,909.07,81.8,41.2,1,,Europe,Technology,1984.0,1980.0,Developed
1.8,Pieter van der Does,53.0,Netherlands,Technology,D,Male,1969-05-01 00:00:00,909.07,81.8,41.2,1,,Europe,Technology,1969.0,1960.0,Developed
1.7,Lesley Bamberger,57.0,Netherlands,Real Estate,U,Male,1965-06-03 00:00:00,909.07,81.8,41.2,1,,Europe,Financials,1965.0,1960.0,Developed
1.7,Kommer Damen,79.0,Netherlands,Manufacturing,D,Male,1944-03-30 00:00:00,909.07,81.8,41.2,1,,Europe,Energy & Industrials & Materials,1944.0,1940.0,Developed
1.2,Joop van den Ende,81.0,Netherlands,Media & Entertainment,D,Male,1942-02-23 00:00:00,909.07,81.8,41.2,1,,Europe,Consumer Discretionary & Staples,1942.0,1940.0,Developed
6.2,Michal Solowow,60.0,Poland,Finance & Investments,E,Male,1962-07-11 00:00:00,592.164,77.6,40.8,1,,Europe,Financials,1962.0,1960.0,Developed
6.2,Michal Solowow,60.0,Poland,Finance & Investments,E,Male,1962-07-11 00:00:00,592.164,77.6,40.8,2,,Europe,Financials,1962.0,1960.0,Emerging
4.8,Tomasz Biernacki,50.0,Poland,Fashion & Retail,U,Male,1973-01-01 00:00:00,592.164,77.6,40.8,1,,Europe,Consumer Discretionary & Staples,1973.0,1970.0,Developed
4.8,Tomasz Biernacki,50.0,Poland,Fashion & Retail,U,Male,1973-01-01 00:00:00,592.164,77.6,40.8,2,,Europe,Consumer Discretionary & Staples,1973.0,1970.0,Emerging
4.0,Jerzy Starak,75.0,Poland,Healthcare,E,Male,1947-12-12 00:00:00,592.164,77.6,40.8,1,,Europe,Service,1947.0,1940.0,Developed
