finalWorth,personName,age,country,industries,status,gender,birthDate,gdp_country,life_expectancy_country,total_tax_rate_country,economic_class,education,region
1400,Kwek Leng Keow,71.0,Singapore,Diversified,N,M,1952-01-01 00:00:00,372062527489.0,83.1,21.0,1,,Asia
1400,Kwek Leng Peck,67.0,Singapore,Diversified,U,M,1956-01-01 00:00:00,372062527489.0,83.1,21.0,1,,Asia
1400,Zhong Sheng Jian,65.0,Singapore,Real Estate,D,M,1958-03-03 00:00:00,372062527489.0,83.1,21.0,1,,Asia
1300,Laurent Junique,57.0,Singapore,Technology,U,M,1965-12-01 00:00:00,372062527489.0,83.1,21.0,1,,Asia
1100,Sjamsul Nursalim,81.0,Singapore,Automotive,R,M,1942-01-19 00:00:00,372062527489.0,83.1,21.0,1,,Asia
1100,Min-Liang Tan,45.0,Singapore,Media & Entertainment,R,M,1977-11-05 00:00:00,372062527489.0,83.1,21.0,1,,Asia
1100,Yao Hsiao Tung,83.0,Singapore,Manufacturing,U,M,1940-01-01 00:00:00,372062527489.0,83.1,21.0,1,,Asia
1000,Muhammed Aziz Khan,68.0,Singapore,Energy,N,M,1955-03-01 00:00:00,372062527489.0,83.1,21.0,1,,Asia
1000,Michael Kum,78.0,Singapore,Real Estate,N,M,1945-01-01 00:00:00,372062527489.0,83.1,21.0,1,,Asia
1000,Loo Choon Yong,74.0,Singapore,Healthcare,N,M,1949-02-27 00:00:00,372062527489.0,83.1,21.0,1,,Asia
14200,Aliko Dangote,65.0,Nigeria,Manufacturing,U,M,1957-04-10 00:00:00,448120428859.0,54.3,34.8,2,3,Africa
14200,Aliko Dangote,65.0,Nigeria,Manufacturing,U,M,1957-04-10 00:00:00,448120428859.0,54.3,34.8,3,3,Africa
8200,Abdulsamad Rabiu,62.0,Nigeria,Diversified,U,M,1960-08-04 00:00:00,448120428859.0,54.3,34.8,2,,Africa
8200,Abdulsamad Rabiu,62.0,Nigeria,Diversified,U,M,1960-08-04 00:00:00,448120428859.0,54.3,34.8,3,,Africa
6100,Mike Adenuga,69.0,Nigeria,Diversified,D,M,1953-04-29 00:00:00,448120428859.0,54.3,34.8,2,4,Africa
6100,Mike Adenuga,69.0,Nigeria,Diversified,D,M,1953-04-29 00:00:00,448120428859.0,54.3,34.8,3,4,Africa
11300,Viatcheslav Kantor,69.0,Israel,Manufacturing,U,M,1953-09-08 00:00:00,395098666122.0,82.8,25.3,1,5,Asia
11300,Viatcheslav Kantor,69.0,Israel,Manufacturing,U,M,1953-09-08 00:00:00,395098666122.0,82.8,25.3,2,5,Asia
6300,Stef Wertheimer & family,96.0,Israel,Manufacturing,U,M,1926-07-16 00:00:00,395098666122.0,82.8,25.3,1,,Asia
6300,Stef Wertheimer & family,96.0,Israel,Manufacturing,U,M,1926-07-16 00:00:00,395098666122.0,82.8,25.3,2,,Asia
6000,Frank Lowy,92.0,Israel,Finance & Investments,D,M,1930-10-22 00:00:00,395098666122.0,82.8,25.3,1,,Asia
6000,Frank Lowy,92.0,Israel,Finance & Investments,D,M,1930-10-22 00:00:00,395098666122.0,82.8,25.3,2,,Asia
5600,Teddy Sagi,51.0,Israel,Gambling & Casinos,E,M,1971-11-01 00:00:00,395098666122.0,82.8,25.3,1,,Asia
5600,Teddy Sagi,51.0,Israel,Gambling & Casinos,E,M,1971-11-01 00:00:00,395098666122.0,82.8,25.3,2,,Asia
4200,Shari Arison,65.0,Israel,Service,D,F,1957-09-09 00:00:00,395098666122.0,82.8,25.3,1,2,Asia
4200,Shari Arison,65.0,Israel,Service,D,F,1957-09-09 00:00:00,395098666122.0,82.8,25.3,2,2,Asia
3700,Yitzhak Tshuva,74.0,Israel,Real Estate,D,M,1948-07-07 00:00:00,395098666122.0,82.8,25.3,1,,Asia
3700,Yitzhak Tshuva,74.0,Israel,Real Estate,D,M,1948-07-07 00:00:00,395098666122.0,82.8,25.3,2,,Asia
3300,Arnon Milchan,78.0,Israel,Media & Entertainment,D,M,1944-12-06 00:00:00,395098666122.0,82.8,25.3,1,,Asia
3300,Arnon Milchan,78.0,Israel,Media & Entertainment,D,M,1944-12-06 00:00:00,395098666122.0,82.8,25.3,2,,Asia
3300,Gil Shwed,54.0,Israel,Technology,D,M,1968-06-12 00:00:00,395098666122.0,82.8,25.3,1,,Asia
3300,Gil Shwed,54.0,Israel,Technology,D,M,1968-06-12 00:00:00,395098666122.0,82.8,25.3,2,,Asia
2900,Michael Federmann & family,79.0,Israel,Technology,D,M,1943-09-09 00:00:00,395098666122.0,82.8,25.3,1,,Asia
2900,Michael Federmann & family,79.0,Israel,Technology,D,M,1943-09-09 00:00:00,395098666122.0,82.8,25.3,2,,Asia
2200,Shmuel Harlap,78.0,Israel,Automotive,U,M,1944-11-13 00:00:00,395098666122.0,82.8,25.3,1,,Asia
2200,Shmuel Harlap,78.0,Israel,Automotive,U,M,1944-11-13 00:00:00,395098666122.0,82.8,25.3,2,,Asia
2200,David Wertheim,65.0,Israel,Food & Beverage,D,M,1958-01-01 00:00:00,395098666122.0,82.8,25.3,1,,Asia
2200,David Wertheim,65.0,Israel,Food & Beverage,D,M,1958-01-01 00:00:00,395098666122.0,82.8,25.3,2,,Asia
2000,Shlomo Kramer,57.0,Israel,Technology,D,M,1966-03-14 00:00:00,395098666122.0,82.8,25.3,1,,Asia
2000,Shlomo Kramer,57.0,Israel,Technology,D,M,1966-03-14 00:00:00,395098666122.0,82.8,25.3,2,,Asia
2000,Alexander Mamut,63.0,Israel,Finance & Investments,D,M,1960-01-29 00:00:00,395098666122.0,82.8,25.3,1,3,Asia
2000,Alexander Mamut,63.0,Israel,Finance & Investments,D,M,1960-01-29 00:00:00,395098666122.0,82.8,25.3,2,3,Asia
1900,Gavril Yushvaev & family,65.0,Israel,Finance & Investments,U,M,1957-07-23 00:00:00,395098666122.0,82.8,25.3,1,,Asia
1900,Gavril Yushvaev & family,65.0,Israel,Finance & Investments,U,M,1957-07-23 00:00:00,395098666122.0,82.8,25.3,2,,Asia
1600,Liora Ofer,69.0,Israel,Finance & Investments,D,F,1953-12-22 00:00:00,395098666122.0,82.8,25.3,1,,Asia
1600,Liora Ofer,69.0,Israel,Finance & Investments,D,F,1953-12-22 00:00:00,395098666122.0,82.8,25.3,2,,Asia
1500,Mori Arkin,70.0,Israel,Healthcare,D,M,1952-09-24 00:00:00,395098666122.0,82.8,25.3,1,3,Asia
1500,Mori Arkin,70.0,Israel,Healthcare,D,M,1952-09-24 00:00:00,395098666122.0,82.8,25.3,2,3,Asia
1500,Zadik Bino & family,79.0,Israel,Diversified,D,M,1944-01-01 00:00:00,395098666122.0,82.8,25.3,1,1,Asia
1500,Zadik Bino & family,79.0,Israel,Diversified,D,M,1944-01-01 00:00:00,395098666122.0,82.8,25.3,2,1,Asia
1500,Amnon Shashua,62.0,Israel,Automotive,E,M,1960-05-26 00:00:00,395098666122.0,82.8,25.3,1,,Asia
1500,Amnon Shashua,62.0,Israel,Automotive,E,M,1960-05-26 00:00:00,395098666122.0,82.8,25.3,2,,Asia
1400,Marius Nacht,57.0,Israel,Technology,E,M,1966-01-01 00:00:00,395098666122.0,82.8,25.3,1,3,Asia
1400,Marius Nacht,57.0,Israel,Technology,E,M,1966-01-01 00:00:00,395098666122.0,82.8,25.3,2,3,Asia
1300,Ziv Aviram,64.0,Israel,Automotive,D,M,1959-01-03 00:00:00,395098666122.0,82.8,25.3,1,,Asia
1300,Ziv Aviram,64.0,Israel,Automotive,D,M,1959-01-03 00:00:00,395098666122.0,82.8,25.3,2,,Asia
1200,Danna Azrieli,55.0,Israel,Real Estate,D,F,1967-06-03 00:00:00,395098666122.0,82.8,25.3,1,,Asia
1200,Danna Azrieli,55.0,Israel,Real Estate,D,F,1967-06-03 00:00:00,395098666122.0,82.8,25.3,2,,Asia
1200,Dan Gertler,49.0,Israel,Metals & Mining,E,M,1973-12-23 00:00:00,395098666122.0,82.8,25.3,1,1,Asia
1200,Dan Gertler,49.0,Israel,Metals & Mining,E,M,1973-12-23 00:00:00,395098666122.0,82.8,25.3,2,1,Asia
1200,Drorit Wertheim,67.0,Israel,Food & Beverage,D,F,1956-01-01 00:00:00,395098666122.0,82.8,25.3,1,,Asia
1200,Drorit Wertheim,67.0,Israel,Food & Beverage,D,F,1956-01-01 00:00:00,395098666122.0,82.8,25.3,2,,Asia
1100,Shlomo Eliahu,87.0,Israel,Finance & Investments,D,M,1936-01-18 00:00:00,395098666122.0,82.8,25.3,1,,Asia
1100,Shlomo Eliahu,87.0,Israel,Finance & Investments,D,M,1936-01-18 00:00:00,395098666122.0,82.8,25.3,2,,Asia
1100,Arkady Volozh,59.0,Israel,Technology,R,M,1964-02-11 00:00:00,395098666122.0,82.8,25.3,1,4,Asia
1100,Arkady Volozh,59.0,Israel,Technology,R,M,1964-02-11 00:00:00,395098666122.0,82.8,25.3,2,4,Asia
1000,Morris Kahn,93.0,Israel,Technology,E,M,1930-01-01 00:00:00,395098666122.0,82.8,25.3,1,,Asia
1000,Morris Kahn,93.0,Israel,Technology,E,M,1930-01-01 00:00:00,395098666122.0,82.8,25.3,2,,Asia
11100,Giorgio Armani,88.0,Italy,Fashion & Retail,U,M,1934-07-11 00:00:00,2001244392042.0,82.9,59.1,1,2,Europe
6800,Silvio Berlusconi & family,86.0,Italy,Diversified,D,M,1936-09-29 00:00:00,2001244392042.0,82.9,59.1,1,5,Europe
6700,Massimiliana Landini Aleotti & family,80.0,Italy,Healthcare,U,F,1943-01-01 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
5500,Piero Ferrari,77.0,Italy,Automotive,U,M,1945-05-22 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
5500,Sergio Stevanato & family,80.0,Italy,Healthcare,U,M,1943-03-20 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
5400,Patrizio Bertelli,77.0,Italy,Fashion & Retail,U,M,1946-01-01 00:00:00,2001244392042.0,82.9,59.1,1,4,Europe
5400,Miuccia Prada,73.0,Italy,Fashion & Retail,U,F,1949-05-10 00:00:00,2001244392042.0,82.9,59.1,1,5,Europe
4100,Luca Garavoglia,54.0,Italy,Food & Beverage,U,M,1969-02-27 00:00:00,2001244392042.0,82.9,59.1,1,3,Europe
4000,Shaul Shani,68.0,Italy,Telecom,D,M,1955-01-01 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
3900,Giuseppe De'Longhi & family,83.0,Italy,Fashion & Retail,D,M,1939-04-24 00:00:00,2001244392042.0,82.9,59.1,1,3,Europe
3800,Francesco Gaetano Caltagirone,80.0,Italy,Construction & Engineering,D,M,1943-03-21 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
3600,Leonid Boguslavsky,71.0,Italy,Finance & Investments,D,M,1951-06-17 00:00:00,2001244392042.0,82.9,59.1,1,4,Europe
3500,Giuseppe Crippa & family,87.0,Italy,Manufacturing,U,M,1935-05-05 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
3500,Clemente Del Vecchio,18.0,Italy,Fashion & Retail,N,M,2004-05-06 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
3500,Leonardo Maria Del Vecchio,27.0,Italy,Fashion & Retail,N,M,1995-05-06 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
3500,Luca Del Vecchio,21.0,Italy,Fashion & Retail,N,M,2001-08-31 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
3500,Marisa Del Vecchio,64.0,Italy,Fashion & Retail,N,F,1958-07-10 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
3500,Remo Ruffini,61.0,Italy,Fashion & Retail,U,M,1961-08-27 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
3400,Alessandra Garavoglia,63.0,Italy,Food & Beverage,U,F,1960-02-06 00:00:00,2001244392042.0,82.9,59.1,1,3,Europe
3200,Giuliana Benetton,85.0,Italy,Fashion & Retail,U,F,1937-07-08 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
3200,Luciano Benetton,87.0,Italy,Fashion & Retail,U,M,1935-05-13 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
3200,Brunello Cucinelli & family,69.0,Italy,Fashion & Retail,U,M,1953-09-03 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
3200,Gustavo Denegri & family,86.0,Italy,Healthcare,Split Family Fortune,M,1937-03-17 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
3200,Isabella Seràgnoli,77.0,Italy,Manufacturing,U,F,1945-12-23 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
3100,Renzo Rosso & family,67.0,Italy,Fashion & Retail,D,M,1955-09-15 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
3000,Susan Carol Holland,66.0,Italy,Manufacturing,D,F,1956-05-27 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
2900,Alberto Bombassei,82.0,Italy,Automotive,U,M,1940-10-05 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
2300,Alberto Prada,69.0,Italy,Fashion & Retail,U,M,1954-02-21 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
2300,Marina Prada,77.0,Italy,Fashion & Retail,U,F,1945-07-14 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
2100,Domenico Dolce,64.0,Italy,Fashion & Retail,U,M,1958-08-13 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
2100,Stefano Gabbana,60.0,Italy,Fashion & Retail,U,M,1962-11-14 00:00:00,2001244392042.0,82.9,59.1,1,3,Europe
1900,Nicola Bulgari,82.0,Italy,Fashion & Retail,E,M,1941-01-16 00:00:00,2001244392042.0,82.9,59.1,1,1,Europe
1800,Sabrina Benetton,49.0,Italy,Fashion & Retail,U,F,1973-10-04 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1700,Giovanni Arvedi,85.0,Italy,Metals & Mining,N,M,1937-08-28 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1700,John Elkann,47.0,Italy,Finance & Investments,D,M,1976-01-04 00:00:00,2001244392042.0,82.9,59.1,1,3,Europe
1600,Massimo Moratti,77.0,Italy,Energy,U,M,1945-05-16 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1500,Nerio Alessandri,61.0,Italy,Manufacturing,U,M,1961-04-08 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1500,Barbara Benetton,53.0,Italy,Fashion & Retail,U,F,1969-07-02 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1500,Paolo Bulgari,85.0,Italy,Fashion & Retail,E,M,1937-09-08 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1500,Federico De Nora,55.0,Italy,Manufacturing,D,M,1968-03-23 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1500,Romano Minozzi,88.0,Italy,Diversified,D,M,1935-03-06 00:00:00,2001244392042.0,82.9,59.1,1,3,Europe
1500,Mario Moretti Polegato & family,70.0,Italy,Fashion & Retail,D,M,1952-08-16 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1300,Annalisa Doris,52.0,Italy,Finance & Investments,N,F,1970-05-07 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1300,Massimo Doris,55.0,Italy,Finance & Investments,N,M,1967-06-09 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1300,Simona Giorgetta,45.0,Italy,Construction & Engineering,E,F,1977-04-24 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1200,Diego Della Valle,69.0,Italy,Fashion & Retail,D,M,1953-12-30 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1200,Marco Squinzi,51.0,Italy,Construction & Engineering,D,M,1971-09-23 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1200,Veronica Squinzi,51.0,Italy,Construction & Engineering,D,F,1972-01-01 00:00:00,2001244392042.0,82.9,59.1,1,4,Europe
1200,Lina Tombolato,75.0,Italy,Finance & Investments,D,F,1947-07-28 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1200,Sandro Veronesi & family,63.0,Italy,Fashion & Retail,D,M,1959-10-18 00:00:00,2001244392042.0,82.9,59.1,1,3,Europe
1100,Giuliana Caprotti,82.0,Italy,Food & Beverage,D,F,1940-11-21 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1100,Marina Caprotti,45.0,Italy,Food & Beverage,D,F,1978-01-17 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1100,Antonio Percassi,69.0,Italy,Diversified,D,M,1953-06-09 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1000,Danilo Iervolino,45.0,Italy,Technology,N,M,1978-04-02 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
1000,Fulvio Montipò & family,78.0,Italy,Manufacturing,N,M,1944-10-22 00:00:00,2001244392042.0,82.9,59.1,1,,Europe
11100,Johann Rupert & family,72.0,South Africa,Fashion & Retail,U,M,1950-06-01 00:00:00,351431649241.0,63.9,29.2,2,,Africa
8400,Nicky Oppenheimer & family,77.0,South Africa,Metals & Mining,D,M,1945-06-08 00:00:00,351431649241.0,63.9,29.2,2,3,Africa
2700,Patrice Motsepe,61.0,South Africa,Metals & Mining,D,M,1962-01-28 00:00:00,351431649241.0,63.9,29.2,2,,Africa
2400,Koos Bekker,70.0,South Africa,Media & Entertainment,U,M,1952-12-14 00:00:00,351431649241.0,63.9,29.2,2,4,Africa
1000,Michiel Le Roux,73.0,South Africa,Finance & Investments,D,M,1949-05-20 00:00:00,351431649241.0,63.9,29.2,2,,Africa
10600,Marcel Herrmann Telles,73.0,Brazil,Food & Beverage,U,M,1950-01-01 00:00:00,1839758040766.0,75.7,65.1,2,3,Americas
4700,Andre Esteves,54.0,Brazil,Finance & Investments,D,M,1968-07-12 00:00:00,1839758040766.0,75.7,65.1,2,3,Americas
4500,David Velez & family,41.0,Brazil,Finance & Investments,D,M,1981-10-02 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
4100,Joao Moreira Salles,61.0,Brazil,Diversified,U,M,1962-01-01 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
4100,Walther Moreira Salles Junior,66.0,Brazil,Finance & Investments,U,M,1956-04-12 00:00:00,1839758040766.0,75.7,65.1,2,3,Americas
3900,Jorge Moll Filho & family,78.0,Brazil,Healthcare,D,M,1945-01-01 00:00:00,1839758040766.0,75.7,65.1,2,4,Americas
3900,Fernando Roberto Moreira Salles,76.0,Brazil,Diversified,U,M,1946-05-29 00:00:00,1839758040766.0,75.7,65.1,2,3,Americas
3900,Pedro Moreira Salles,63.0,Brazil,Diversified,U,M,1959-10-20 00:00:00,1839758040766.0,75.7,65.1,2,3,Americas
3500,Maurizio Billi,65.0,Brazil,Healthcare,U,M,1957-11-22 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
3300,Walter Faria,68.0,Brazil,Food & Beverage,E,M,1955-04-01 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
3200,Luciano Hang,60.0,Brazil,Fashion & Retail,D,M,1962-10-11 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
3100,Miguel Krigsner,73.0,Brazil,Fashion & Retail,D,M,1950-01-09 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
2700,Jose Joao Abdalla Filho,77.0,Brazil,Finance & Investments,D,M,1945-05-30 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
2600,Joesley Batista,51.0,Brazil,Food & Beverage,D,M,1972-02-05 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
2600,Wesley Batista,50.0,Brazil,Food & Beverage,D,M,1972-12-08 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
2500,Alceu Elias Feldmann & family,73.0,Brazil,Energy,D,M,1949-07-01 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
2400,Abilio dos Santos Diniz,86.0,Brazil,Fashion & Retail,D,M,1936-12-28 00:00:00,1839758040766.0,75.7,65.1,2,3,Americas
2300,Lirio Parisotto,69.0,Brazil,Finance & Investments,D,M,1953-12-18 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1900,Julio Bozano,87.0,Brazil,Finance & Investments,D,M,1936-02-01 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1800,Jayme Garfinkel & family,77.0,Brazil,Finance & Investments,U,M,1945-11-30 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1800,Joao Roberto Marinho,69.0,Brazil,Media & Entertainment,D,M,1953-09-16 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1800,Jose Roberto Marinho,67.0,Brazil,Media & Entertainment,D,M,1955-12-26 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1800,Roberto Irineu Marinho,75.0,Brazil,Media & Entertainment,D,M,1947-10-13 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1700,Alexandre Grendene Bartelle,73.0,Brazil,Fashion & Retail,D,M,1950-01-23 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1700,Ilson Mateus & family,60.0,Brazil,Fashion & Retail,U,M,1963-02-06 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1600,Alfredo Egydio Arruda Villela Filho,53.0,Brazil,Finance & Investments,D,M,1969-11-18 00:00:00,1839758040766.0,75.7,65.1,2,4,Americas
1500,Ana Lucia de Mattos Barretto Villela,49.0,Brazil,Finance & Investments,D,F,1973-10-25 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1500,Rubens Ometto Silveira Mello,73.0,Brazil,Energy,D,M,1950-01-01 00:00:00,1839758040766.0,75.7,65.1,2,3,Americas
1400,Sasson Dayan & family,83.0,Brazil,Finance & Investments,U,M,1940-04-01 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1400,Lucia Maggi & family,90.0,Brazil,Diversified,Split Family Fortune,F,1932-07-20 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1400,Carlos Sanchez,61.0,Brazil,Healthcare,E,M,1962-01-21 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1400,Anne Werninghaus,37.0,Brazil,Manufacturing,U,F,1986-01-01 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1300,Itamar Locks & family,68.0,Brazil,Food & Beverage,Split Family Fortune,M,1955-01-01 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1300,Blairo Maggi,66.0,Brazil,Food & Beverage,Split Family Fortune,M,1956-05-29 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1200,Joao Alves de Queiroz Filho,70.0,Brazil,Diversified,U,M,1953-01-01 00:00:00,1839758040766.0,75.7,65.1,2,3,Americas
1200,Jose Roberto Ermirio de Moraes,65.0,Brazil,Diversified,D,M,1957-11-30 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1200,Jose Ermirio de Moraes Neto,70.0,Brazil,Diversified,D,M,1952-06-17 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1200,David Feffer,66.0,Brazil,Manufacturing,D,M,1956-11-13 00:00:00,1839758040766.0,75.7,65.1,2,4,Americas
1200,Neide Helena de Moraes,68.0,Brazil,Diversified,D,F,1955-02-15 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1200,Jose Isaac Peres & family,82.0,Brazil,Real Estate,U,M,1940-07-18 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
1200,Hugo Ribeiro & family,,Brazil,Food & Beverage,Split Family Fortune,M,,1839758040766.0,75.7,65.1,2,,Americas
1100,Daniel Feffer,63.0,Brazil,Manufacturing,D,M,1959-10-28 00:00:00,1839758040766.0,75.7,65.1,2,4,Americas
1100,Ruben Feffer,53.0,Brazil,Manufacturing,D,M,,1839758040766.0,75.7,65.1,2,,Americas
1000,Marcelo Kalim,53.0,Brazil,Finance & Investments,E,M,1969-10-15 00:00:00,1839758040766.0,75.7,65.1,2,,Americas
10100,Quek Leng Chan,81.0,Malaysia,Diversified,D,M,1941-08-12 00:00:00,364701517788.0,76.0,38.7,2,3,Asia
5200,Ananda Krishnan,85.0,Malaysia,Telecom,D,M,1938-04-01 00:00:00,364701517788.0,76.0,38.7,2,4,Asia
4000,Koon Poh Keong,61.0,Malaysia,Manufacturing,D,M,1961-04-25 00:00:00,364701517788.0,76.0,38.7,2,3,Asia
2800,Lee Yeow Chor,56.0,Malaysia,Real Estate,Split Family Fortune,M,1967-01-01 00:00:00,364701517788.0,76.0,38.7,2,,Asia
2300,Lim Kok Thay,71.0,Malaysia,Gambling & Casinos,U,M,1951-08-16 00:00:00,364701517788.0,76.0,38.7,2,3,Asia
1700,Lau Cho Kun,87.0,Malaysia,Diversified,D,M,1936-01-10 00:00:00,364701517788.0,76.0,38.7,2,,Asia
1600,Syed Mokhtar AlBukhary,71.0,Malaysia,Construction & Engineering,U,M,1951-12-12 00:00:00,364701517788.0,76.0,38.7,2,0,Asia
1600,Lee Yeow Seng,45.0,Malaysia,Real Estate,Split Family Fortune,M,1978-01-01 00:00:00,364701517788.0,76.0,38.7,2,,Asia
1500,G. Gnanalingam,78.0,Malaysia,Logistics,D,M,1944-09-10 00:00:00,364701517788.0,76.0,38.7,2,4,Asia
1200,Jeffrey Cheah,78.0,Malaysia,Real Estate,D,M,1945-03-30 00:00:00,364701517788.0,76.0,38.7,2,3,Asia
1100,Tan Yu Yeh,52.0,Malaysia,Fashion & Retail,D,M,1971-01-01 00:00:00,364701517788.0,76.0,38.7,2,,Asia
9700,Michael Kim,59.0,South Korea,Finance & Investments,U,M,1963-10-01 00:00:00,2029000000000.0,82.6,33.2,1,4,Asia
9700,Michael Kim,59.0,South Korea,Finance & Investments,U,M,1963-10-01 00:00:00,2029000000000.0,82.6,33.2,2,4,Asia
7900,Jay Y. Lee,54.0,South Korea,Technology,D,M,1968-06-23 00:00:00,2029000000000.0,82.6,33.2,1,4,Asia
7900,Jay Y. Lee,54.0,South Korea,Technology,D,M,1968-06-23 00:00:00,2029000000000.0,82.6,33.2,2,4,Asia
5600,Seo Jung-jin,65.0,South Korea,Healthcare,D,M,1957-10-23 00:00:00,2029000000000.0,82.6,33.2,1,3,Asia
5600,Seo Jung-jin,65.0,South Korea,Healthcare,D,M,1957-10-23 00:00:00,2029000000000.0,82.6,33.2,2,3,Asia
5100,Kwon Hyuk-bin,49.0,South Korea,Media & Entertainment,D,M,1974-01-01 00:00:00,2029000000000.0,82.6,33.2,1,3,Asia
5100,Kwon Hyuk-bin,49.0,South Korea,Media & Entertainment,D,M,1974-01-01 00:00:00,2029000000000.0,82.6,33.2,2,3,Asia
5000,Kim Beom-su,57.0,South Korea,Technology,D,M,1966-03-27 00:00:00,2029000000000.0,82.6,33.2,1,3,Asia
5000,Kim Beom-su,57.0,South Korea,Technology,D,M,1966-03-27 00:00:00,2029000000000.0,82.6,33.2,2,3,Asia
4700,Hong Ra-hee,77.0,South Korea,Technology,D,F,1945-07-15 00:00:00,2029000000000.0,82.6,33.2,1,3,Asia
4700,Hong Ra-hee,77.0,South Korea,Technology,D,F,1945-07-15 00:00:00,2029000000000.0,82.6,33.2,2,3,Asia
3900,Mong-Koo Chung,85.0,South Korea,Automotive,D,M,1938-03-19 00:00:00,2029000000000.0,82.6,33.2,1,3,Asia
3900,Mong-Koo Chung,85.0,South Korea,Automotive,D,M,1938-03-19 00:00:00,2029000000000.0,82.6,33.2,2,3,Asia
3400,Cho Jung-ho,64.0,South Korea,Finance & Investments,U,M,1958-10-05 00:00:00,2029000000000.0,82.6,33.2,1,4,Asia
3400,Cho Jung-ho,64.0,South Korea,Finance & Investments,U,M,1958-10-05 00:00:00,2029000000000.0,82.6,33.2,2,4,Asia
3200,Lee Boo-jin,52.0,South Korea,Technology,D,F,1970-10-06 00:00:00,2029000000000.0,82.6,33.2,1,3,Asia
3200,Lee Boo-jin,52.0,South Korea,Technology,D,F,1970-10-06 00:00:00,2029000000000.0,82.6,33.2,2,3,Asia
3100,Yoo Jung-hyun,53.0,South Korea,Media & Entertainment,U,F,1969-04-16 00:00:00,2029000000000.0,82.6,33.2,1,,Asia
